Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E3,25/08/12,Northampton,Southend,3,3,D,0,0,D,15,8,9,4,8,8,9,5,2,2,0,0,2.3,3.4,3,2.15,3.2,3.1,2.15,3.2,3.1,2.2,3.1,2.8,2.3,3.4,3,2.48,3.45,2.98,2.3,3.2,2.7,2.38,3.3,2.88,2.4,3.3,3,2.2,3.25,3,34,2.53,2.36,3.42,3.27,3.1,2.87,30,1.92,1.82,2.06,1.96,15,-0.25,2.21,2.15,1.77,1.73
E3,25/08/12,Oxford,Plymouth,2,1,H,2,0,H,10,10,6,6,12,9,5,3,0,3,0,0,1.67,3.75,5,1.72,3.4,4.5,1.72,3.4,4.5,1.75,3.4,3.7,1.73,3.5,5,1.71,3.75,5.6,1.65,3.3,4.75,1.73,3.6,5,1.7,3.6,5.4,1.73,3.6,4.2,34,1.75,1.7,3.75,3.52,5.6,4.9,30,2.19,2.03,1.84,1.76,15,-0.5,1.72,1.68,2.33,2.25
E3,25/08/12,Torquay,Rochdale,4,2,H,2,1,H,14,13,6,6,5,5,9,6,1,3,1,0,2.1,3.3,3.5,1.95,3.2,3.6,1.95,3.2,3.6,2,3.2,3.1,2,3.3,3.75,2.23,3.4,3.48,2.1,3.1,3.1,2.1,3.25,3.4,2.15,3.4,3.5,1.91,3.5,3.5,34,2.23,2.11,3.5,3.25,3.75,3.35,30,2.11,1.99,1.88,1.79,15,-0.25,1.93,1.89,2,1.96
E3,01/09/12,AFC Wimbledon,Dag and Red,2,2,D,2,1,H,11,11,5,8,10,10,4,10,0,0,0,0,2.25,3.5,3,2.3,3.25,2.8,2.3,3.25,2.8,2.2,3.1,2.8,2.38,3.3,2.9,2.38,3.5,3.06,2.38,3.4,2.9,2.3,3.4,3,2.38,3.5,3.1,2.25,3.3,3,36,2.38,2.32,3.5,3.3,3.1,2.92,31,1.9,1.8,2.06,1.98,16,-0.25,2.07,2.01,1.89,1.85
E3,01/09/12,Bristol Rvs,Morecambe,0,3,A,0,0,D,13,7,7,4,16,12,8,0,3,2,0,0,1.85,3.4,4.2,1.8,3.4,4,1.8,3.4,4,2,3.2,3.1,1.91,3.4,4,1.92,3.67,4.25,1.91,3.5,4,1.95,3.4,3.8,1.95,3.6,4.2,1.95,3.4,3.5,36,2,1.9,3.67,3.39,4.25,3.9,31,2,1.9,1.96,1.88,16,-0.5,1.92,1.89,2.01,1.97
E3,01/09/12,Cheltenham,Accrington,0,3,A,0,2,A,11,11,2,3,7,8,3,2,1,2,0,0,1.73,3.75,4.5,1.75,3.3,4.4,1.75,3.3,4.4,1.75,3.4,3.7,1.73,3.75,4.5,1.7,3.8,5.56,1.75,3.6,4.8,1.73,3.6,4.8,1.75,3.7,5.4,1.73,3.5,4.5,36,1.8,1.72,3.8,3.55,5.56,4.68,31,2.11,2.02,1.82,1.76,13,-0.5,1.71,1.67,2.3,2.24
E3,01/09/12,Exeter,Burton,3,0,H,2,0,H,10,7,4,2,5,10,5,10,0,0,0,0,1.91,3.4,4,1.9,3.3,3.7,1.9,3.3,3.7,1.85,3.2,3.5,1.91,3.4,4,2.02,3.62,3.84,1.95,3.6,3.75,1.91,3.4,3.8,2,3.6,4,1.91,3.4,3.75,36,2.02,1.91,3.62,3.39,4.33,3.83,31,1.88,1.8,2.06,1.98,16,-0.5,1.98,1.93,1.97,1.93
E3,01/09/12,Fleetwood Town,Aldershot,4,1,H,1,1,D,12,9,6,2,14,17,3,8,2,3,1,1,1.73,3.5,5,1.65,3.4,5,1.65,3.4,5,1.7,3.4,3.9,1.8,3.5,4.5,1.78,3.68,5.15,1.8,3.4,4.8,1.73,3.5,4.8,1.8,3.6,5.2,1.73,3.5,4.5,36,1.83,1.74,3.68,3.46,5.2,4.67,31,2.17,2.06,1.8,1.74,17,-0.75,2.07,2.01,1.9,1.85
E3,01/09/12,Gillingham,Chesterfield,1,1,D,1,1,D,13,13,8,7,12,13,6,6,1,3,0,1,2,3.3,3.8,1.95,3.2,3.6,1.95,3.2,3.6,2.1,3.1,3,2,3.3,3.75,2.05,3.5,3.85,2.05,3.4,3.6,2.05,3.25,3.6,2.05,3.5,3.9,1.95,3.3,3.75,36,2.1,2.01,3.5,3.29,3.85,3.61,31,2.02,1.97,1.94,1.81,16,-0.5,2.09,2.03,1.88,1.83
E3,01/09/12,Plymouth,Northampton,3,2,H,0,1,A,12,17,7,9,10,12,4,9,1,0,0,0,2.6,3.3,2.63,2.55,3.2,2.55,2.55,3.2,2.55,2.45,3.1,2.45,2.6,3.3,2.62,2.66,3.34,2.82,2.62,3.25,2.7,2.6,3.3,2.63,2.7,3.3,2.8,2.5,3.3,2.6,36,2.7,2.57,3.35,3.22,2.82,2.65,24,2.2,2.09,1.77,1.7,18,0,1.94,1.88,2.02,1.95
E3,01/09/12,Port Vale,Torquay,1,1,D,0,1,A,2,1,2,1,6,8,15,2,0,1,0,0,2.25,3.2,3.25,2.35,3.1,2.85,2.35,3.1,2.85,2.3,3.1,2.6,2.38,3.3,2.9,2.31,3.37,3.31,2.25,3.2,3.3,2.3,3.2,3.13,2.38,3.3,3.25,2.38,3.3,2.75,36,2.4,2.28,3.37,3.23,3.31,3.05,31,2.17,2.04,1.82,1.75,14,0,1.7,1.62,2.39,2.28
E3,01/09/12,Rochdale,Barnet,2,0,H,2,0,H,9,5,4,2,8,15,3,7,1,0,0,0,1.67,3.75,5,1.7,3.5,4.4,1.7,3.5,4.4,1.7,3.4,3.9,1.73,3.5,5,1.71,3.85,5.36,1.7,3.8,4.8,1.73,3.6,4.8,1.73,3.8,5.4,1.73,3.6,4.5,36,1.75,1.69,3.85,3.61,5.4,4.83,31,1.9,1.8,2.06,1.98,17,-0.75,1.94,1.9,2,1.95
E3,01/09/12,Rotherham,Bradford,4,0,H,3,0,H,8,8,6,2,10,18,4,4,1,3,0,0,1.8,3.5,4.5,1.83,3.3,4,1.83,3.3,4,1.9,3.2,3.4,1.8,3.5,4.5,1.81,3.71,4.83,1.8,3.5,4.6,1.8,3.5,4.33,1.85,3.6,4.75,1.85,3.5,3.8,36,1.91,1.82,3.71,3.46,4.83,4.22,31,2.11,1.99,1.86,1.8,16,-0.5,1.86,1.82,2.11,2.03
E3,01/09/12,Southend,Wycombe,1,0,H,1,0,H,11,6,6,1,18,9,7,6,4,3,0,0,1.95,3.3,4,2,3.2,3.5,2,3.2,3.5,1.9,3.2,3.4,1.95,3.3,4,1.98,3.47,4.29,1.95,3.5,3.8,1.91,3.3,4,2,3.5,4.2,2,3.3,3.6,36,2.05,1.94,3.5,3.31,4.3,3.89,31,2.11,2,1.86,1.79,17,-0.25,1.74,1.71,2.25,2.19
E3,01/09/12,York,Oxford,3,1,H,2,1,H,4,5,3,1,5,5,1,8,1,0,0,0,2.8,3.25,2.5,2.75,3.1,2.4,2.75,3.1,2.4,2.6,3.1,2.3,2.75,3.3,2.5,3.04,3.29,2.54,2.88,3.2,2.5,2.75,3.25,2.5,3,3.3,2.55,2.6,3.3,2.5,36,3.04,2.78,3.4,3.22,2.56,2.46,31,2.25,2.06,1.8,1.74,16,0.25,1.79,1.74,2.2,2.14
